problem,problem_type
Hiếu nắm 84 cái quần trắng. Hiếu bỏ ra 44 cái quần trắng. Hỏi Hiếu còn bao nhiêu cái quần trắng?,decrease
Hiếu cầm 27 cái vòng. Hiếu nhận thêm 45 cái vòng nữa. Hỏi Hiếu có bao nhiêu cái vòng?,increase
Bạn sở hữu 99 cây viết. Tuấn sở hữu 27 cây viết. Bạn tặng 2 cây viết cho Tuấn. Hỏi mỗi người có bao nhiêu cây viết?,change_out
Thầy có 56 cây gậy. Hà có 41 cây gậy. Hỏi Thầy và Hà có tổng cộng bao nhiêu cây gậy?,combine
Tôi sở hữu 33 dây tai nghe. Tôi bỏ đi 23 dây tai nghe. Hỏi Tôi còn bao nhiêu dây tai nghe?,decrease
Bạn có 14 quả mận. Anh có 22 quả mận. Hỏi Bạn và Anh có tổng cộng bao nhiêu quả mận?,combine
Chị cầm 54 quả chuối. Long cầm 24 quả chuối. Chị nhận 84 quả chuối từ Long. Hỏi mỗi người có bao nhiêu quả chuối?,change_in
Quân nắm 98 chiếc khăn phiêu. Vũ nắm 69 chiếc khăn phiêu. Quân tặng 5 chiếc khăn phiêu cho Vũ. Hỏi mỗi người có bao nhiêu chiếc khăn phiêu?,change_out
Xuân cầm 78 cái xe đỏ. Tôi cầm 65 cái xe đỏ. Xuân hiến 27 cái xe đỏ cho Tôi. Hỏi mỗi người có bao nhiêu cái xe đỏ?,change_out
Bố có 38 quả lê. Tuấn có 14 quả lê. Bố tặng 5 quả lê cho Tuấn. Hỏi mỗi người có bao nhiêu quả lê?,change_out
Con cầm 99 cái quần trắng. Trung cầm 40 cái quần trắng. Con gửi 35 cái quần trắng cho Trung. Hỏi mỗi người có bao nhiêu cái quần trắng?,change_out
Anh sở hữu 98 cái gối ôm. Vy sở hữu 17 cái gối ôm. Anh gửi 13 cái gối ôm cho Vy. Hỏi mỗi người có bao nhiêu cái gối ôm?,change_out
Anh giữ 20 cuốn sách hay. An giữ 64 cuốn sách hay. Anh bán 16 cuốn sách hay cho An. Hỏi mỗi người có bao nhiêu cuốn sách hay?,change_out
Bạn giữ 74 cây viết. Bạn bỏ đi 25 cây viết. Hỏi Bạn còn bao nhiêu cây viết?,decrease
Bạn cầm 44 cái quần trắng. Bạn nhặt được 16 cái quần trắng nữa. Hỏi Bạn có bao nhiêu cái quần trắng?,increase
Hà cầm 47 cái lắc tay. Hà bỏ ra 30 cái lắc tay. Hỏi Hà còn bao nhiêu cái lắc tay?,decrease
Hà có 54 quả chuối. Hà tìm thấy 61 quả chuối nữa. Hỏi Hà có bao nhiêu quả chuối?,increase
Tôi nắm 35 cây gậy. Hiếu nắm 55 cây gậy. Hỏi Tôi và Hiếu có tổng cộng bao nhiêu cây gậy?,combine
An có 77 quả táo. An ném đi 20 quả táo. Hỏi An còn bao nhiêu quả táo?,decrease
Bạn có 18 quả chuối. Bạn nhặt được 39 quả chuối nữa. Hỏi Bạn có bao nhiêu quả chuối?,increase
Quân nắm 16 viên bi. Quân gửi đi 6 viên bi. Hỏi Quân còn bao nhiêu viên bi?,decrease
Mẹ sở hữu 73 quả lê. Tôi sở hữu 65 quả lê. Hỏi Mẹ và Tôi có tất cả bao nhiêu quả lê?,combine
Anh nắm 84 quả chuối. Anh đặt xuống 82 quả chuối. Hỏi Anh còn bao nhiêu quả chuối?,decrease
Chị có 5 cái khẩu trang. Vũ có 86 cái khẩu trang. Chị bán 4 cái khẩu trang cho Vũ. Hỏi mỗi người có bao nhiêu cái khẩu trang?,change_out
Quân có 4 cái bàn phím. Quân bỏ ra 2 cái bàn phím. Hỏi Quân còn bao nhiêu cái bàn phím?,decrease
Vy cầm 49 dây tai nghe. Mẹ cầm 70 dây tai nghe. Vy ném 8 dây tai nghe cho Mẹ. Hỏi mỗi người có bao nhiêu dây tai nghe?,change_out
Hà nắm 8 cái xe đỏ. Hà sử dụng 1 cái xe đỏ. Hỏi Hà còn bao nhiêu cái xe đỏ?,decrease
Hiếu nắm 55 cái xe đỏ. Anh nắm 64 cái xe đỏ. Hiếu gửi 14 cái xe đỏ cho Anh. Hỏi mỗi người có bao nhiêu cái xe đỏ?,change_out
Mẹ nắm 35 trái bóng. Quân nắm 100 trái bóng. Mẹ gửi 18 trái bóng cho Quân. Hỏi mỗi người có bao nhiêu trái bóng?,change_out
Phụng cầm 72 cây thước. Bạn cầm 80 cây thước. Hỏi Phụng và Bạn có cùng nhau bao nhiêu cây thước?,combine
Hà giữ 55 quyển sách. An giữ 79 quyển sách. Hà nhận 28 quyển sách từ An. Hỏi mỗi người có bao nhiêu quyển sách?,change_in
Bạn giữ 61 cái gối ôm. Con giữ 72 cái gối ôm. Hỏi Bạn và Con có cùng nhau bao nhiêu cái gối ôm?,combine
Lan cầm 59 trái bóng. Hà cầm 59 trái bóng. Lan đưa 29 trái bóng cho Hà. Hỏi mỗi người có bao nhiêu trái bóng?,change_out
Anh cầm 29 quả táo. Quân cầm 57 quả táo. Anh gửi 7 quả táo cho Quân. Hỏi mỗi người có bao nhiêu quả táo?,change_out
An có 95 cái xe đỏ. Long có 17 cái xe đỏ. An nhặt 72 cái xe đỏ từ Long. Hỏi mỗi người có bao nhiêu cái xe đỏ?,change_in
Trung cầm 31 quả bóng xanh. Chị cầm 92 quả bóng xanh. Hỏi Trung và Chị có tổng cộng bao nhiêu quả bóng xanh?,combine
Vũ cầm 72 cuốn sách hay. Long cầm 97 cuốn sách hay. Vũ bán 35 cuốn sách hay cho Long. Hỏi mỗi người có bao nhiêu cuốn sách hay?,change_out
Tôi cầm 31 quả cam. Tôi tìm thấy 98 quả cam nữa. Hỏi Tôi có bao nhiêu quả cam?,increase
Hà nắm 11 chiếc khăn phiêu. Nga nắm 92 chiếc khăn phiêu. Hà nhặt 38 chiếc khăn phiêu từ Nga. Hỏi mỗi người có bao nhiêu chiếc khăn phiêu?,change_in
Bạn giữ 7 quả cam. Mẹ giữ 30 quả cam. Bạn gửi 5 quả cam cho Mẹ. Hỏi mỗi người có bao nhiêu quả cam?,change_out
Phụng cầm 83 quả táo. Trung cầm 69 quả táo. Phụng nhận 28 quả táo từ Trung. Hỏi mỗi người có bao nhiêu quả táo?,change_in
An cầm 44 cái bàn phím. An tìm thấy 75 cái bàn phím nữa. Hỏi An có bao nhiêu cái bàn phím?,increase
Xuân sở hữu 47 quyển sách. Thầy sở hữu 3 quyển sách. Xuân giữ 49 quyển sách từ Thầy. Hỏi mỗi người có bao nhiêu quyển sách?,change_in
Vy cầm 90 cái gối ôm. Bạn cầm 77 cái gối ôm. Vy đưa 45 cái gối ôm cho Bạn. Hỏi mỗi người có bao nhiêu cái gối ôm?,change_out
Nga cầm 1 trái bóng. Bố cầm 6 trái bóng. Nga gửi 1 trái bóng cho Bố. Hỏi mỗi người có bao nhiêu trái bóng?,change_out
Nga cầm 50 quyển sách. An cầm 11 quyển sách. Hỏi Nga và An có tổng cộng bao nhiêu quyển sách?,combine
Trung giữ 84 cái vòng. Trung mua thêm 98 cái vòng nữa. Hỏi Trung có bao nhiêu cái vòng?,increase
Hiếu nắm 30 quả táo. Anh nắm 34 quả táo. Hiếu phân phát 11 quả táo cho Anh. Hỏi mỗi người có bao nhiêu quả táo?,change_out
Nga cầm 63 quả táo. Trung cầm 7 quả táo. Nga đưa 3 quả táo cho Trung. Hỏi mỗi người có bao nhiêu quả táo?,change_out
Anh giữ 61 cây viết. Vũ giữ 47 cây viết. Hỏi Anh và Vũ có cùng nhau bao nhiêu cây viết?,combine
Mẹ sở hữu 92 quả mận. Lan sở hữu 56 quả mận. Hỏi Mẹ và Lan có tất cả bao nhiêu quả mận?,combine
An có 40 cái lắc tay. An mua thêm 24 cái lắc tay nữa. Hỏi An có bao nhiêu cái lắc tay?,increase
Vũ sở hữu 95 quả cam. Vũ mang thêm 94 quả cam nữa. Hỏi Vũ có bao nhiêu quả cam?,increase
An giữ 1 quả táo. Bố giữ 5 quả táo. An giữ 57 quả táo từ Bố. Hỏi mỗi người có bao nhiêu quả táo?,change_in
Hiếu cầm 27 cây gậy. Thầy cầm 98 cây gậy. Hiếu giữ 57 cây gậy từ Thầy. Hỏi mỗi người có bao nhiêu cây gậy?,change_in
Trung cầm 91 cái lắc tay. Trung nhận thêm 24 cái lắc tay nữa. Hỏi Trung có bao nhiêu cái lắc tay?,increase
Vũ cầm 85 cái gối ôm. Phụng cầm 1 cái gối ôm. Hỏi Vũ và Phụng có tổng cộng bao nhiêu cái gối ôm?,combine
Con giữ 37 hộp kẹo. Hà giữ 54 hộp kẹo. Hỏi Con và Hà có cùng nhau bao nhiêu hộp kẹo?,combine
An sở hữu 3 cây gậy. Lan sở hữu 28 cây gậy. An mua 34 cây gậy từ Lan. Hỏi mỗi người có bao nhiêu cây gậy?,change_in
Hiếu cầm 31 cái xe đỏ. Quân cầm 49 cái xe đỏ. Hiếu tặng 31 cái xe đỏ cho Quân. Hỏi mỗi người có bao nhiêu cái xe đỏ?,change_out
Anh cầm 60 viên bi. Anh đặt xuống 53 viên bi. Hỏi Anh còn bao nhiêu viên bi?,decrease
Anh nắm 55 quả chuối. Long nắm 57 quả chuối. Anh nhận 8 quả chuối từ Long. Hỏi mỗi người có bao nhiêu quả chuối?,change_in
Anh có 5 cái khẩu trang. Anh ném đi 5 cái khẩu trang. Hỏi Anh còn bao nhiêu cái khẩu trang?,decrease
Bố giữ 94 quả bóng xanh. Bạn giữ 67 quả bóng xanh. Hỏi Bố và Bạn có tổng cộng bao nhiêu quả bóng xanh?,combine
Tôi nắm 7 dây tai nghe. Tôi sử dụng 2 dây tai nghe. Hỏi Tôi còn bao nhiêu dây tai nghe?,decrease
Anh có 10 cái bàn phím. Anh mua thêm 90 cái bàn phím nữa. Hỏi Anh có bao nhiêu cái bàn phím?,increase
Anh sở hữu 61 quả lê. Anh tìm thấy 17 quả lê nữa. Hỏi Anh có bao nhiêu quả lê?,increase
Chị sở hữu 52 quyển sách. Bố sở hữu 86 quyển sách. Chị đưa 38 quyển sách cho Bố. Hỏi mỗi người có bao nhiêu quyển sách?,change_out
Xuân sở hữu 34 quyển truyện. Bạn sở hữu 7 quyển truyện. Hỏi Xuân và Bạn có tổng cộng bao nhiêu quyển truyện?,combine
Mẹ cầm 5 cái khẩu trang. Tuấn cầm 75 cái khẩu trang. Mẹ tặng 2 cái khẩu trang cho Tuấn. Hỏi mỗi người có bao nhiêu cái khẩu trang?,change_out
Thầy cầm 95 quyển truyện. Tuấn cầm 44 quyển truyện. Thầy bán 4 quyển truyện cho Tuấn. Hỏi mỗi người có bao nhiêu quyển truyện?,change_out
Trung giữ 12 cây thước. Trung bị mất 2 cây thước. Hỏi Trung còn bao nhiêu cây thước?,decrease
Trung nắm 100 viên bi. Quân nắm 92 viên bi. Hỏi Trung và Quân có cùng nhau bao nhiêu viên bi?,combine
Long có 21 cái bàn phím. Hà có 18 cái bàn phím. Long nhận 75 cái bàn phím từ Hà. Hỏi mỗi người có bao nhiêu cái bàn phím?,change_in
Tôi nắm 89 cái khẩu trang. Tôi bỏ đi 61 cái khẩu trang. Hỏi Tôi còn bao nhiêu cái khẩu trang?,decrease
Hà nắm 80 quả lê. Long nắm 32 quả lê. Hà lấy 67 quả lê từ Long. Hỏi mỗi người có bao nhiêu quả lê?,change_in
Bạn cầm 90 cây viết. Bạn tìm được 20 cây viết nữa. Hỏi Bạn có bao nhiêu cây viết?,increase
Bạn giữ 96 cái kẹo. Quân giữ 9 cái kẹo. Hỏi Bạn và Quân có tất cả bao nhiêu cái kẹo?,combine
An có 92 quyển sách. An đặt xuống 54 quyển sách. Hỏi An còn bao nhiêu quyển sách?,decrease
Tôi sở hữu 67 hộp kẹo. Xuân sở hữu 63 hộp kẹo. Hỏi Tôi và Xuân có cùng nhau bao nhiêu hộp kẹo?,combine
Xuân nắm 91 quả táo. Vũ nắm 42 quả táo. Hỏi Xuân và Vũ có tổng cộng bao nhiêu quả táo?,combine
Vy nắm 37 cái bàn phím. Vy tìm thấy 83 cái bàn phím nữa. Hỏi Vy có bao nhiêu cái bàn phím?,increase
Lan giữ 57 quả bóng xanh. Hà giữ 26 quả bóng xanh. Lan nhận 59 quả bóng xanh từ Hà. Hỏi mỗi người có bao nhiêu quả bóng xanh?,change_in
Con giữ 81 quả mận. Con bỏ đi 73 quả mận. Hỏi Con còn bao nhiêu quả mận?,decrease
Bố nắm 86 cái khẩu trang. Thầy nắm 72 cái khẩu trang. Hỏi Bố và Thầy có cùng nhau bao nhiêu cái khẩu trang?,combine
Trung giữ 89 dây tai nghe. Trung bị mất 69 dây tai nghe. Hỏi Trung còn bao nhiêu dây tai nghe?,decrease
Vy sở hữu 3 cây viết. Quân sở hữu 13 cây viết. Vy nhận 84 cây viết từ Quân. Hỏi mỗi người có bao nhiêu cây viết?,change_in
Bạn nắm 14 cái vòng. Vũ nắm 21 cái vòng. Bạn mượn 93 cái vòng từ Vũ. Hỏi mỗi người có bao nhiêu cái vòng?,change_in
Lan cầm 99 cái khẩu trang. Lan bị mất 85 cái khẩu trang. Hỏi Lan còn bao nhiêu cái khẩu trang?,decrease
Lan sở hữu 6 chiếc khăn phiêu. Lan tìm được 72 chiếc khăn phiêu nữa. Hỏi Lan có bao nhiêu chiếc khăn phiêu?,increase
Thầy có 2 cái quần trắng. Tuấn có 83 cái quần trắng. Hỏi Thầy và Tuấn có tất cả bao nhiêu cái quần trắng?,combine
Anh giữ 17 cái bánh. Anh bỏ ra 7 cái bánh. Hỏi Anh còn bao nhiêu cái bánh?,decrease
Trung nắm 96 quả táo. Trung bỏ đi 74 quả táo. Hỏi Trung còn bao nhiêu quả táo?,decrease
Phụng nắm 80 quả táo. Phụng ăn mất 65 quả táo. Hỏi Phụng còn bao nhiêu quả táo?,decrease
Lan có 6 cây thước. Lan tìm thấy 41 cây thước nữa. Hỏi Lan có bao nhiêu cây thước?,increase
Chị cầm 72 cây viết. Xuân cầm 71 cây viết. Chị phân phát 50 cây viết cho Xuân. Hỏi mỗi người có bao nhiêu cây viết?,change_out
Bạn có 61 cái bàn phím. Con có 97 cái bàn phím. Bạn phân phát 58 cái bàn phím cho Con. Hỏi mỗi người có bao nhiêu cái bàn phím?,change_out
Chị có 65 cái bàn phím. Phụng có 99 cái bàn phím. Chị lấy 31 cái bàn phím từ Phụng. Hỏi mỗi người có bao nhiêu cái bàn phím?,change_in
Trung nắm 52 hộp bút vàng. Trung tìm thấy 74 hộp bút vàng nữa. Hỏi Trung có bao nhiêu hộp bút vàng?,increase
Nga nắm 36 quả cam. Chị nắm 73 quả cam. Nga nhận 52 quả cam từ Chị. Hỏi mỗi người có bao nhiêu quả cam?,change_in
An nắm 8 cái bàn phím. An mua thêm 88 cái bàn phím nữa. Hỏi An có bao nhiêu cái bàn phím?,increase
Tôi sở hữu 95 viên bi. Vy sở hữu 22 viên bi. Tôi bán 12 viên bi cho Vy. Hỏi mỗi người có bao nhiêu viên bi?,change_out
An cầm 24 cây viết. Nga cầm 25 cây viết. Hỏi An và Nga có tất cả bao nhiêu cây viết?,combine
Vy cầm 70 cái bánh. An cầm 58 cái bánh. Vy đưa 49 cái bánh cho An. Hỏi mỗi người có bao nhiêu cái bánh?,change_out
Tuấn sở hữu 78 quả mận. Anh sở hữu 52 quả mận. Hỏi Tuấn và Anh có cùng nhau bao nhiêu quả mận?,combine
An sở hữu 3 cái bàn phím. An bỏ đi 2 cái bàn phím. Hỏi An còn bao nhiêu cái bàn phím?,decrease
Thầy nắm 8 quả chuối. Anh nắm 97 quả chuối. Hỏi Thầy và Anh có tổng cộng bao nhiêu quả chuối?,combine
Anh cầm 78 hộp kẹo. Anh bán đi 62 hộp kẹo. Hỏi Anh còn bao nhiêu hộp kẹo?,decrease
Trung cầm 50 cái bàn phím. Quân cầm 96 cái bàn phím. Trung mượn 11 cái bàn phím từ Quân. Hỏi mỗi người có bao nhiêu cái bàn phím?,change_in
Vy giữ 5 trái bóng. Vy có thêm 39 trái bóng nữa. Hỏi Vy có bao nhiêu trái bóng?,increase
Long sở hữu 45 cái lắc tay. Long tìm được 44 cái lắc tay nữa. Hỏi Long có bao nhiêu cái lắc tay?,increase
Tuấn cầm 77 cái bánh. Phụng cầm 34 cái bánh. Tuấn ném 1 cái bánh cho Phụng. Hỏi mỗi người có bao nhiêu cái bánh?,change_out
Vũ sở hữu 67 viên bi. Vũ gửi đi 11 viên bi. Hỏi Vũ còn bao nhiêu viên bi?,decrease
Xuân nắm 35 quả táo. Con nắm 80 quả táo. Xuân lấy 94 quả táo từ Con. Hỏi mỗi người có bao nhiêu quả táo?,change_in
Quân giữ 63 cây thước. Chị giữ 69 cây thước. Quân mua 91 cây thước từ Chị. Hỏi mỗi người có bao nhiêu cây thước?,change_in
Chị có 18 hộp kẹo. Anh có 42 hộp kẹo. Chị bán 4 hộp kẹo cho Anh. Hỏi mỗi người có bao nhiêu hộp kẹo?,change_out
Bạn cầm 43 quyển truyện. Vũ cầm 30 quyển truyện. Bạn mượn 24 quyển truyện từ Vũ. Hỏi mỗi người có bao nhiêu quyển truyện?,change_in
Con cầm 84 hộp bút vàng. Phụng cầm 99 hộp bút vàng. Con cầm 56 hộp bút vàng từ Phụng. Hỏi mỗi người có bao nhiêu hộp bút vàng?,change_in
Vũ sở hữu 85 quả chuối. Nga sở hữu 8 quả chuối. Hỏi Vũ và Nga có tổng cộng bao nhiêu quả chuối?,combine
Con sở hữu 71 quả mận. Xuân sở hữu 91 quả mận. Con phân phát 34 quả mận cho Xuân. Hỏi mỗi người có bao nhiêu quả mận?,change_out
Vũ cầm 31 hộp bút vàng. Thầy cầm 95 hộp bút vàng. Vũ phân phát 4 hộp bút vàng cho Thầy. Hỏi mỗi người có bao nhiêu hộp bút vàng?,change_out
Chị cầm 78 cái quần trắng. Hà cầm 62 cái quần trắng. Chị đưa 46 cái quần trắng cho Hà. Hỏi mỗi người có bao nhiêu cái quần trắng?,change_out
Vy giữ 72 cây viết. Nga giữ 58 cây viết. Vy bán 18 cây viết cho Nga. Hỏi mỗi người có bao nhiêu cây viết?,change_out
Tuấn có 65 quả bóng xanh. Tuấn gửi đi 4 quả bóng xanh. Hỏi Tuấn còn bao nhiêu quả bóng xanh?,decrease
Chị cầm 89 viên bi. Bố cầm 89 viên bi. Hỏi Chị và Bố có cùng nhau bao nhiêu viên bi?,combine
Quân nắm 86 cây thước. Vũ nắm 85 cây thước. Quân bán 62 cây thước cho Vũ. Hỏi mỗi người có bao nhiêu cây thước?,change_out
Long có 72 viên bi. Long bán đi 61 viên bi. Hỏi Long còn bao nhiêu viên bi?,decrease
Phụng giữ 42 quả lê. Bố giữ 22 quả lê. Hỏi Phụng và Bố có tổng cộng bao nhiêu quả lê?,combine
Trung có 37 quả cam. Trung mua thêm 97 quả cam nữa. Hỏi Trung có bao nhiêu quả cam?,increase
Nga cầm 73 quả táo. Bố cầm 30 quả táo. Hỏi Nga và Bố có cùng nhau bao nhiêu quả táo?,combine
Mẹ nắm 4 chiếc khăn phiêu. Mẹ tìm thấy 97 chiếc khăn phiêu nữa. Hỏi Mẹ có bao nhiêu chiếc khăn phiêu?,increase
Xuân cầm 4 hộp bút vàng. Bố cầm 42 hộp bút vàng. Xuân ném 1 hộp bút vàng cho Bố. Hỏi mỗi người có bao nhiêu hộp bút vàng?,change_out
Hiếu cầm 70 cái bánh. Anh cầm 22 cái bánh. Hỏi Hiếu và Anh có cùng nhau bao nhiêu cái bánh?,combine
Quân có 37 cái vòng. Quân tìm được 89 cái vòng nữa. Hỏi Quân có bao nhiêu cái vòng?,increase
Quân cầm 87 chiếc khăn phiêu. Quân bỏ ra 24 chiếc khăn phiêu. Hỏi Quân còn bao nhiêu chiếc khăn phiêu?,decrease
Thầy nắm 45 cây gậy. Thầy ném đi 35 cây gậy. Hỏi Thầy còn bao nhiêu cây gậy?,decrease
Thầy có 68 quyển truyện. Trung có 56 quyển truyện. Thầy tặng 20 quyển truyện cho Trung. Hỏi mỗi người có bao nhiêu quyển truyện?,change_out
Tuấn giữ 66 cái bánh. Tuấn bán đi 52 cái bánh. Hỏi Tuấn còn bao nhiêu cái bánh?,decrease
Lan cầm 88 cái vòng. Bạn cầm 95 cái vòng. Lan mua 15 cái vòng từ Bạn. Hỏi mỗi người có bao nhiêu cái vòng?,change_in
Bố có 28 cuốn sách hay. Hà có 94 cuốn sách hay. Bố hiến 16 cuốn sách hay cho Hà. Hỏi mỗi người có bao nhiêu cuốn sách hay?,change_out
Quân giữ 98 cái vòng. Quân có thêm 46 cái vòng nữa. Hỏi Quân có bao nhiêu cái vòng?,increase
